timestamp,Humidity(%),Temperature
2025-09-24 18:27:24+00:00,68.8,26.2
2025-09-24 18:27:41+00:00,68.9,26.24
2025-09-24 18:27:58+00:00,69.7,26.22
2025-09-24 18:28:20+00:00,69.4,26.22
2025-09-24 18:28:35+00:00,69.8,26.26
2025-09-24 18:28:51+00:00,69.6,26.26
2025-09-24 18:29:13+00:00,69.9,26.22
2025-09-24 18:29:30+00:00,69.3,26.16
2025-09-24 18:29:47+00:00,70.8,25.88
2025-09-24 18:30:08+00:00,64.9,27.15
2025-09-24 18:30:25+00:00,63.3,27.29
2025-09-24 18:30:54+00:00,60.5,27.4
2025-09-24 18:31:11+00:00,64.0,27.47
2025-09-24 18:31:29+00:00,68.3,26.26
2025-09-24 18:31:48+00:00,68.7,26.24
2025-09-24 18:32:04+00:00,68.8,26.2
2025-09-24 18:32:29+00:00,69.1,26.23
2025-09-24 18:32:56+00:00,69.7,26.22
2025-09-24 18:33:12+00:00,69.1,26.24
2025-09-24 18:33:28+00:00,68.3,26.31
2025-09-24 18:33:46+00:00,69.6,26.26
2025-09-24 18:34:01+00:00,70.3,26.15
2025-09-24 18:34:29+00:00,69.1,26.15
2025-09-24 18:34:46+00:00,69.2,26.15
2025-09-24 18:35:03+00:00,70.7,25.88
2025-09-24 18:35:19+00:00,65.1,27.15
2025-09-24 18:35:40+00:00,65.2,27.15
2025-09-24 18:35:59+00:00,61.8,27.42
2025-09-24 18:36:22+00:00,64.0,27.47
2025-09-24 18:36:38+00:00,67.9,26.24
2025-09-24 18:37:19+00:00,68.7,26.24
2025-09-24 18:37:37+00:00,69.0,26.24
2025-09-24 18:37:52+00:00,69.7,26.22
2025-09-24 18:38:08+00:00,68.5,26.22
2025-09-24 18:38:25+00:00,70.3,26.24
2025-09-24 18:38:41+00:00,69.8,26.27
2025-09-24 18:38:56+00:00,69.9,26.13
2025-09-24 18:39:12+00:00,69.2,26.15
2025-09-24 18:39:30+00:00,70.8,25.88
2025-09-24 18:40:11+00:00,69.8,25.93
2025-09-24 18:40:28+00:00,65.0,27.17
2025-09-24 18:40:45+00:00,61.8,27.42
2025-09-24 18:41:12+00:00,61.8,27.54
2025-09-24 18:41:33+00:00,61.8,27.7
2025-09-24 18:41:50+00:00,69.1,26.24
2025-09-24 18:42:13+00:00,68.9,26.23
2025-09-24 18:42:30+00:00,69.6,26.23
2025-09-24 18:42:50+00:00,69.2,26.23
2025-09-24 18:43:06+00:00,70.3,26.24
2025-09-24 18:43:21+00:00,69.8,26.27
2025-09-24 18:43:49+00:00,69.3,26.16
2025-09-24 18:44:06+00:00,69.3,26.18
2025-09-24 18:44:24+00:00,70.9,25.86
2025-09-24 18:44:40+00:00,69.8,25.93
2025-09-24 18:45:04+00:00,64.9,27.15
2025-09-24 18:45:26+00:00,65.1,27.17
2025-09-24 18:45:47+00:00,61.8,27.4
2025-09-24 18:46:16+00:00,61.9,27.43
2025-09-24 18:46:32+00:00,62.4,27.67
2025-09-24 18:46:48+00:00,68.6,26.23
2025-09-24 18:47:05+00:00,69.1,26.23
2025-09-24 18:47:23+00:00,69.6,26.23
2025-09-24 18:47:43+00:00,67.9,26.23
2025-09-24 18:48:04+00:00,69.6,26.24
2025-09-24 18:48:21+00:00,69.6,26.26
2025-09-24 18:48:42+00:00,70.3,26.15
2025-09-24 18:48:58+00:00,69.3,26.16
2025-09-24 18:49:22+00:00,69.3,26.18
2025-09-24 18:49:38+00:00,70.7,25.91
2025-09-24 18:50:04+00:00,69.8,25.93
2025-09-24 18:50:21+00:00,69.5,26.03
2025-09-24 19:07:44+00:00,65.0,27.17
2025-09-24 19:08:03+00:00,65.2,27.15
2025-09-24 19:08:19+00:00,61.8,27.4
2025-09-24 19:08:35+00:00,61.2,27.4
2025-09-24 19:09:06+00:00,62.6,27.43
2025-09-24 19:09:22+00:00,62.4,27.67
2025-09-24 19:09:38+00:00,68.3,26.26
2025-09-24 19:09:55+00:00,68.6,26.23
2025-09-24 19:10:16+00:00,68.9,26.24
2025-09-24 19:10:32+00:00,69.1,26.23
2025-09-24 19:10:51+00:00,69.1,26.22
2025-09-24 19:11:08+00:00,67.9,26.23
2025-09-24 19:11:26+00:00,70.3,26.24
2025-09-24 19:11:49+00:00,69.6,26.26
2025-09-24 19:12:27+00:00,69.8,26.2
2025-09-24 19:12:43+00:00,70.3,26.15
2025-09-24 19:12:58+00:00,70.9,25.91
2025-09-24 19:13:14+00:00,70.7,25.88
2025-09-24 19:13:40+00:00,70.4,25.92
2025-09-24 19:14:12+00:00,65.1,27.17
2025-09-24 19:14:38+00:00,62.1,27.44
2025-09-24 19:15:02+00:00,62.6,27.43
2025-09-24 19:15:20+00:00,62.0,27.64
2025-09-24 19:15:53+00:00,68.3,26.26
2025-09-24 19:16:13+00:00,68.9,26.23
2025-09-24 19:16:34+00:00,69.1,26.23
2025-09-24 19:16:49+00:00,69.5,26.24
2025-09-24 19:17:10+00:00,69.2,26.23
2025-09-24 19:17:25+00:00,68.5,26.22
2025-09-24 19:17:44+00:00,68.3,26.31
2025-09-24 19:18:06+00:00,69.9,26.23
2025-09-24 19:18:27+00:00,69.8,26.22
2025-09-24 19:18:50+00:00,70.3,26.15
2025-09-24 19:19:09+00:00,69.3,26.15
2025-09-24 19:19:30+00:00,70.8,25.88
2025-09-24 19:19:56+00:00,70.7,25.88
2025-09-24 19:20:11+00:00,69.6,25.93
2025-09-24 19:20:32+00:00,65.2,27.15
2025-09-24 19:20:49+00:00,61.8,27.4
2025-09-24 19:21:07+00:00,61.2,27.4
2025-09-24 19:21:23+00:00,64.0,27.47
2025-09-24 19:21:46+00:00,62.4,27.6
2025-09-24 19:22:23+00:00,61.8,27.7
2025-09-24 19:22:39+00:00,68.3,26.26
2025-09-24 19:22:54+00:00,68.7,26.23
2025-09-24 19:23:09+00:00,69.2,26.23
2025-09-24 19:23:26+00:00,69.4,26.23
2025-09-24 19:23:42+00:00,67.9,26.23
2025-09-24 19:24:00+00:00,69.8,26.26
2025-09-24 19:24:17+00:00,69.8,26.27
2025-09-24 19:24:40+00:00,69.9,26.13
2025-09-24 19:24:56+00:00,69.3,26.15
2025-09-24 19:25:12+00:00,70.9,25.91
2025-09-24 19:25:31+00:00,70.8,25.88
2025-09-24 19:25:48+00:00,69.6,25.99
2025-09-24 19:26:03+00:00,68.8,26.15
2025-09-24 19:26:21+00:00,63.3,27.29
2025-09-24 19:26:37+00:00,61.9,27.43
2025-09-24 19:26:54+00:00,61.8,27.54
2025-09-24 19:27:09+00:00,69.1,26.24
2025-09-24 19:27:42+00:00,68.7,26.24
2025-09-24 19:27:59+00:00,69.5,26.24
2025-09-24 19:28:16+00:00,69.4,26.23
2025-09-24 19:28:34+00:00,67.9,26.23
2025-09-24 19:28:55+00:00,70.3,26.24
2025-09-24 19:29:11+00:00,69.6,26.26
2025-09-24 19:29:28+00:00,69.8,26.22
2025-09-24 19:29:43+00:00,70.3,26.15
2025-09-24 19:30:01+00:00,70.9,25.91
2025-09-24 19:30:28+00:00,70.4,25.92
2025-09-24 19:30:43+00:00,68.7,26.19
2025-09-24 19:31:00+00:00,67.5,26.19
2025-09-24 19:31:16+00:00,62.1,27.44
2025-09-24 19:31:32+00:00,61.9,27.43
2025-09-24 19:31:59+00:00,61.8,27.54
2025-09-24 19:32:15+00:00,62.4,27.67
2025-09-24 19:32:31+00:00,68.3,26.26
2025-09-24 19:32:54+00:00,68.9,26.23
2025-09-24 19:33:10+00:00,69.6,26.23
2025-09-24 19:33:34+00:00,69.1,26.24
2025-09-24 19:33:53+00:00,69.0,26.27
2025-09-24 19:34:09+00:00,69.8,26.2
2025-09-24 19:34:31+00:00,69.3,26.16
2025-09-24 19:34:46+00:00,69.2,26.15
2025-09-24 19:35:02+00:00,70.4,25.92
2025-09-24 19:35:18+00:00,67.3,26.16
2025-09-24 19:35:35+00:00,63.3,27.29
2025-09-24 19:35:56+00:00,60.5,27.4
2025-09-24 19:36:18+00:00,62.6,27.43
2025-09-24 19:36:34+00:00,62.0,27.64
2025-09-24 19:36:50+00:00,67.9,26.24
2025-09-24 19:37:06+00:00,68.9,26.23
2025-09-24 19:37:22+00:00,69.1,26.23
2025-09-24 19:37:38+00:00,69.4,26.22
2025-09-24 19:37:54+00:00,70.3,26.24
2025-09-24 19:38:32+00:00,69.9,26.23
2025-09-24 19:38:55+00:00,69.9,26.22
2025-09-24 19:39:13+00:00,69.2,26.15
2025-09-24 19:39:31+00:00,70.8,25.88
2025-09-24 19:39:46+00:00,69.6,25.99
2025-09-24 19:40:12+00:00,67.4,26.19
2025-09-24 19:40:34+00:00,62.1,27.44
2025-09-24 19:40:49+00:00,64.0,27.47
2025-09-24 19:41:07+00:00,62.0,27.64
2025-09-24 19:41:31+00:00,67.9,26.24
2025-09-24 19:41:48+00:00,68.9,26.23
2025-09-24 19:42:08+00:00,69.5,26.24
2025-09-24 19:42:34+00:00,68.5,26.22
2025-09-24 19:42:59+00:00,70.3,26.24
2025-09-24 19:43:26+00:00,69.0,26.27
2025-09-24 19:43:42+00:00,69.8,26.27
2025-09-24 19:44:00+00:00,69.3,26.16
2025-09-24 19:44:19+00:00,69.3,26.15
2025-09-24 19:44:36+00:00,70.7,25.88
2025-09-24 19:44:52+00:00,70.4,25.92
2025-09-24 19:45:09+00:00,69.6,25.93
2025-09-24 19:45:25+00:00,68.7,26.19
2025-09-24 19:45:44+00:00,67.4,26.19
2025-09-24 19:46:02+00:00,63.3,27.29
2025-09-24 19:46:29+00:00,61.8,27.42
2025-09-24 19:46:44+00:00,62.4,27.6
2025-09-24 19:47:00+00:00,61.8,27.7
2025-09-24 19:47:21+00:00,68.3,26.26
2025-09-24 19:47:38+00:00,68.7,26.24
2025-09-24 19:47:55+00:00,69.1,26.22
2025-09-24 19:48:13+00:00,69.4,26.23
2025-09-24 19:48:30+00:00,70.3,26.24
2025-09-24 20:04:00+00:00,70.2,26.33
2025-09-24 20:04:17+00:00,69.8,26.27
2025-09-25 03:40:08+00:00,70.2,26.33
2025-09-25 03:40:23+00:00,69.0,26.27
2025-09-25 03:41:02+00:00,69.9,26.23
2025-09-25 03:41:19+00:00,69.9,26.22
2025-09-25 03:41:49+00:00,69.1,26.15
2025-09-25 03:42:05+00:00,70.8,25.88
2025-09-25 03:42:34+00:00,70.7,25.91
2025-09-25 03:42:57+00:00,69.6,25.99
2025-09-25 03:43:16+00:00,68.7,26.19
2025-09-25 03:43:44+00:00,67.4,26.19
2025-09-25 03:44:11+00:00,67.4,26.09
2025-09-25 03:44:27+00:00,67.4,26.12
2025-09-25 03:44:43+00:00,67.8,26.07
2025-09-25 03:45:01+00:00,68.0,26.22
2025-09-25 03:45:16+00:00,67.9,26.33
2025-09-25 03:45:34+00:00,68.1,26.37
2025-09-25 03:45:50+00:00,67.1,26.44
2025-09-25 03:46:05+00:00,68.1,26.51
2025-09-25 03:46:32+00:00,67.4,26.43
2025-09-25 03:46:49+00:00,67.2,26.27
2025-09-25 03:47:09+00:00,66.5,26.16
2025-09-25 03:47:24+00:00,66.5,26.09
2025-09-25 03:47:43+00:00,65.4,26.02
2025-09-25 03:47:58+00:00,65.3,25.91
2025-09-25 03:48:16+00:00,66.5,25.74
2025-09-25 03:48:32+00:00,70.2,26.33
2025-09-25 03:49:45+00:00,69.8,26.27
2025-09-25 03:50:03+00:00,69.8,26.22
2025-09-25 03:50:19+00:00,70.3,26.15
2025-09-25 03:50:34+00:00,69.2,26.15
2025-09-25 03:50:51+00:00,70.7,25.88
2025-09-25 03:51:15+00:00,69.6,25.93
2025-09-25 03:51:31+00:00,67.5,26.19
2025-09-25 03:51:51+00:00,67.4,26.19
2025-09-25 03:52:15+00:00,67.4,26.11
2025-09-25 03:52:30+00:00,67.5,26.12
2025-09-25 03:52:46+00:00,67.6,26.06
2025-09-25 03:53:04+00:00,67.8,26.07
2025-09-25 03:53:23+00:00,68.0,26.12
2025-09-25 03:53:41+00:00,67.8,26.2
2025-09-25 03:53:57+00:00,68.1,26.3
2025-09-25 03:54:22+00:00,67.9,26.33
2025-09-25 03:54:37+00:00,68.2,26.47
2025-09-25 03:54:58+00:00,67.8,26.53
2025-09-25 03:55:21+00:00,68.1,26.53
2025-09-25 03:56:05+00:00,67.1,26.26
2025-09-25 03:56:40+00:00,65.4,26.02
2025-09-25 03:57:13+00:00,65.1,25.95
2025-09-25 03:57:31+00:00,65.4,25.86
2025-09-25 03:57:51+00:00,67.1,25.71
2025-09-25 03:58:24+00:00,69.0,26.27
2025-09-25 03:58:41+00:00,69.8,26.22
2025-09-25 03:58:58+00:00,69.3,26.15
2025-09-25 03:59:16+00:00,70.7,25.88
2025-09-25 03:59:53+00:00,70.4,25.92
2025-09-25 04:00:10+00:00,69.6,25.93
2025-09-25 04:00:26+00:00,67.3,26.16
2025-09-25 04:00:42+00:00,67.4,26.19
2025-09-25 04:01:10+00:00,67.4,26.11
2025-09-25 04:01:58+00:00,67.7,26.11
2025-09-25 04:02:19+00:00,68.0,26.12
2025-09-25 04:02:40+00:00,67.9,26.18
2025-09-25 04:03:09+00:00,67.8,26.29
2025-09-25 04:03:25+00:00,68.1,26.37
2025-09-25 04:03:53+00:00,68.2,26.47
2025-09-25 04:04:08+00:00,68.2,26.47
2025-09-25 04:04:24+00:00,67.8,26.53
2025-09-25 04:04:39+00:00,68.1,26.53
2025-09-25 04:04:57+00:00,67.2,26.31
2025-09-25 04:05:14+00:00,66.9,26.27
2025-09-25 04:05:30+00:00,66.5,26.16
2025-09-25 04:06:04+00:00,66.5,26.09
2025-09-25 04:06:19+00:00,66.5,26.06
2025-09-25 04:06:37+00:00,65.1,25.95
2025-09-25 04:06:52+00:00,65.4,25.86
2025-09-25 04:07:08+00:00,67.1,25.69
2025-09-25 04:07:43+00:00,69.0,26.27
2025-09-25 04:08:54+00:00,69.8,26.2
2025-09-25 04:09:11+00:00,69.1,26.15
2025-09-25 04:09:49+00:00,70.9,25.91
2025-09-25 04:10:06+00:00,70.4,25.92
2025-09-25 04:10:47+00:00,67.5,26.19
2025-09-25 04:11:31+00:00,67.3,26.13
2025-09-25 04:11:51+00:00,67.4,26.11
2025-09-25 04:12:09+00:00,67.5,26.12
2025-09-25 04:12:24+00:00,67.6,26.06
2025-09-25 04:12:40+00:00,68.0,26.12
2025-09-25 04:13:14+00:00,67.8,26.16
2025-09-25 04:13:35+00:00,68.0,26.23
2025-09-25 04:13:59+00:00,67.8,26.29
2025-09-25 04:14:15+00:00,67.9,26.3
2025-09-25 04:14:53+00:00,68.1,26.37
2025-09-25 04:15:20+00:00,67.1,26.44
2025-09-25 04:15:35+00:00,67.4,26.43
2025-09-25 04:15:56+00:00,67.1,26.26
2025-09-25 04:16:11+00:00,66.6,26.11
2025-09-25 04:16:58+00:00,66.5,26.06
2025-09-25 04:17:16+00:00,65.3,25.98
2025-09-25 04:17:32+00:00,66.8,25.74
2025-09-25 04:17:53+00:00,67.1,25.69
2025-09-25 04:18:17+00:00,66.9,25.67
2025-09-25 04:18:40+00:00,66.7,25.64
2025-09-25 04:18:59+00:00,69.8,26.2
2025-09-25 04:19:14+00:00,69.9,26.22
2025-09-25 04:19:31+00:00,69.9,26.13
2025-09-25 04:19:48+00:00,69.1,26.15
2025-09-25 04:20:13+00:00,69.3,26.18
2025-09-25 04:20:42+00:00,70.8,25.88
2025-09-25 04:21:10+00:00,70.7,25.88
2025-09-25 04:21:48+00:00,69.6,25.93
2025-09-25 04:22:09+00:00,68.7,26.19
2025-09-25 04:22:34+00:00,67.4,26.19
2025-09-25 04:22:50+00:00,67.3,26.13
2025-09-25 04:23:06+00:00,67.5,26.12
2025-09-25 04:23:32+00:00,67.7,26.11
2025-09-25 04:24:13+00:00,68.0,26.12
2025-09-25 04:24:41+00:00,67.8,26.2
2025-09-25 04:25:02+00:00,67.8,26.24
2025-09-25 04:25:26+00:00,68.0,26.34
2025-09-25 04:25:51+00:00,68.1,26.37
2025-09-25 04:26:14+00:00,68.3,26.47
2025-09-25 04:26:42+00:00,67.8,26.53
2025-09-25 04:27:20+00:00,67.2,26.27
2025-09-25 04:27:35+00:00,67.1,26.26
2025-09-25 04:27:52+00:00,66.5,26.09
2025-09-25 04:28:07+00:00,66.5,26.06
2025-09-25 04:28:23+00:00,65.3,25.98
2025-09-25 04:28:38+00:00,65.2,25.96
2025-09-25 04:28:57+00:00,65.3,25.91
2025-09-25 04:29:12+00:00,66.8,25.74
2025-09-25 04:29:27+00:00,66.9,25.71
2025-09-25 04:29:44+00:00,66.9,25.67
2025-09-25 04:29:59+00:00,67.1,25.65
2025-09-25 04:30:16+00:00,66.5,25.65
2025-09-25 04:30:32+00:00,69.3,26.15
2025-09-25 04:30:52+00:00,70.9,25.86
2025-09-25 04:31:20+00:00,70.7,25.91
2025-09-25 04:31:48+00:00,69.6,25.99
2025-09-25 04:32:03+00:00,67.5,26.19
2025-09-25 04:32:28+00:00,67.4,26.19
2025-09-25 04:32:50+00:00,67.4,26.09
2025-09-25 04:33:06+00:00,67.4,26.12
2025-09-25 04:33:23+00:00,67.6,26.06
2025-09-25 04:33:40+00:00,67.9,26.12
2025-09-25 04:33:55+00:00,67.8,26.2
2025-09-25 04:34:21+00:00,68.0,26.22
2025-09-25 04:34:47+00:00,67.9,26.33
2025-09-25 04:35:14+00:00,68.2,26.47
2025-09-25 04:35:47+00:00,68.1,26.51
2025-09-25 04:36:12+00:00,66.9,26.27
2025-09-25 04:36:27+00:00,66.5,26.16
2025-09-25 04:36:42+00:00,65.3,25.98
2025-09-25 04:36:57+00:00,65.2,25.96
2025-09-25 04:37:21+00:00,65.1,25.95
2025-09-25 04:37:41+00:00,66.5,25.74
2025-09-25 04:37:59+00:00,67.1,25.69
2025-09-25 04:38:17+00:00,66.9,25.67
2025-09-25 04:38:43+00:00,66.9,25.67
2025-09-25 04:38:58+00:00,67.1,25.65
2025-09-25 04:39:13+00:00,66.5,25.65
2025-09-25 04:39:30+00:00,69.2,26.15
2025-09-25 04:39:46+00:00,70.7,25.88
2025-09-25 04:40:01+00:00,69.8,25.93
2025-09-25 04:40:38+00:00,67.5,26.19
2025-09-25 04:40:53+00:00,67.4,26.19
2025-09-25 04:41:29+00:00,67.3,26.13
2025-09-25 04:41:45+00:00,67.6,26.09
2025-09-25 04:42:00+00:00,67.7,26.11
2025-09-25 04:42:27+00:00,67.8,26.16
2025-09-25 04:42:45+00:00,67.8,26.29
2025-09-25 04:43:21+00:00,67.9,26.33
2025-09-25 04:43:38+00:00,68.2,26.47
2025-09-25 04:44:00+00:00,68.1,26.51
2025-09-25 04:44:32+00:00,67.2,26.31
2025-09-25 04:45:09+00:00,67.1,26.26
2025-09-25 04:45:25+00:00,66.6,26.11
2025-09-25 04:45:40+00:00,66.6,26.06
2025-09-25 04:45:56+00:00,65.4,26.02
2025-09-25 04:46:11+00:00,65.3,25.98
2025-09-25 04:46:28+00:00,65.1,25.95
2025-09-25 04:46:45+00:00,65.4,25.86
2025-09-25 04:47:02+00:00,66.8,25.74
2025-09-25 04:47:18+00:00,67.1,25.69
2025-09-25 04:47:33+00:00,66.9,25.67
2025-09-25 04:47:48+00:00,66.9,25.67
2025-09-25 04:48:10+00:00,65.5,25.64
2025-09-25 04:48:42+00:00,70.8,25.88
2025-09-25 04:49:05+00:00,69.8,25.93
2025-09-25 04:49:22+00:00,69.6,25.99
2025-09-25 04:49:46+00:00,68.8,26.15
2025-09-25 04:50:10+00:00,67.3,26.16
2025-09-25 04:50:41+00:00,67.4,26.19
2025-09-25 04:51:09+00:00,67.4,26.09
2025-09-25 04:51:25+00:00,67.4,26.12
2025-09-25 04:51:51+00:00,67.6,26.06
2025-09-25 04:52:08+00:00,67.7,26.05
2025-09-25 04:52:35+00:00,68.0,26.12
2025-09-25 04:52:52+00:00,67.8,26.2
2025-09-25 04:53:08+00:00,68.0,26.22
2025-09-25 04:53:45+00:00,67.8,26.29
2025-09-25 04:54:23+00:00,67.9,26.33
2025-09-25 04:54:41+00:00,68.1,26.37
2025-09-25 04:54:57+00:00,68.2,26.43
2025-09-25 04:55:20+00:00,67.8,26.53
2025-09-25 04:55:46+00:00,68.1,26.53
2025-09-25 04:56:10+00:00,67.2,26.31
2025-09-25 04:56:25+00:00,66.9,26.27
2025-09-25 04:56:45+00:00,66.6,26.11
2025-09-25 04:57:13+00:00,66.5,26.06
2025-09-25 04:57:34+00:00,65.3,25.98
2025-09-25 04:57:49+00:00,65.2,25.96
2025-09-25 04:58:09+00:00,65.1,25.95
2025-09-25 04:58:24+00:00,65.4,25.86
2025-09-25 04:59:00+00:00,66.8,25.74
2025-09-25 04:59:17+00:00,66.9,25.67
2025-09-25 04:59:42+00:00,67.1,25.65
2025-09-25 05:00:08+00:00,65.5,25.64
2025-09-25 05:00:32+00:00,70.9,25.86
2025-09-25 05:00:49+00:00,70.7,25.88
2025-09-25 05:01:07+00:00,70.4,25.92
2025-09-25 05:01:23+00:00,69.6,25.93
2025-09-25 05:01:47+00:00,67.3,26.16
2025-09-25 05:02:07+00:00,67.4,26.19
2025-09-25 05:03:04+00:00,67.4,26.12
2025-09-25 05:03:21+00:00,67.6,26.09
2025-09-25 05:03:47+00:00,68.0,26.12
2025-09-25 05:04:02+00:00,67.8,26.16
2025-09-25 05:04:17+00:00,67.8,26.29
2025-09-25 05:04:33+00:00,67.9,26.3
2025-09-25 05:04:51+00:00,68.0,26.36
2025-09-25 05:05:07+00:00,68.2,26.47
2025-09-25 05:05:27+00:00,68.1,26.53
2025-09-25 05:05:43+00:00,67.1,26.26
2025-09-25 05:06:07+00:00,66.6,26.11
2025-09-25 05:06:24+00:00,66.5,26.06
2025-09-25 05:06:42+00:00,65.3,25.98
2025-09-25 05:07:13+00:00,65.3,25.91
2025-09-25 05:07:35+00:00,67.1,25.71
2025-09-25 05:07:56+00:00,66.9,25.68
2025-09-25 05:08:12+00:00,67.0,25.67
2025-09-25 05:08:32+00:00,66.5,25.65
2025-09-25 05:08:48+00:00,70.9,25.86
2025-09-25 05:09:12+00:00,70.7,25.88
2025-09-25 05:09:28+00:00,69.6,25.99
2025-09-25 05:09:45+00:00,68.7,26.19
2025-09-25 05:10:02+00:00,67.5,26.19
2025-09-25 05:10:29+00:00,67.4,26.19
2025-09-25 05:10:56+00:00,67.3,26.09
2025-09-25 05:11:21+00:00,67.4,26.11
2025-09-25 05:11:41+00:00,67.6,26.06
2025-09-25 05:12:16+00:00,67.9,26.12
2025-09-25 05:12:36+00:00,68.0,26.22
2025-09-25 05:12:53+00:00,67.8,26.24
2025-09-25 05:13:28+00:00,68.1,26.3
2025-09-25 05:13:51+00:00,67.9,26.33
2025-09-25 05:14:14+00:00,68.2,26.43
2025-09-25 05:14:41+00:00,68.2,26.47
2025-09-25 05:15:06+00:00,67.4,26.43
2025-09-25 05:15:24+00:00,66.9,26.27
2025-09-25 05:15:50+00:00,66.5,26.06
2025-09-25 05:16:10+00:00,65.2,25.96
2025-09-25 05:16:39+00:00,65.4,25.86
2025-09-25 05:17:04+00:00,66.5,25.74
2025-09-25 05:17:28+00:00,67.1,25.71
2025-09-25 05:17:52+00:00,66.9,25.67
2025-09-25 05:18:08+00:00,67.1,25.65
2025-09-25 05:18:23+00:00,66.5,25.65
2025-09-25 05:18:48+00:00,70.9,25.91
2025-09-25 05:19:04+00:00,70.4,25.92
2025-09-25 05:19:35+00:00,68.8,26.15
2025-09-25 05:19:59+00:00,67.3,26.16
2025-09-25 05:20:14+00:00,67.5,26.19
2025-09-25 05:20:32+00:00,67.4,26.19
2025-09-25 05:20:50+00:00,67.4,26.09
2025-09-25 05:21:07+00:00,67.5,26.12
2025-09-25 05:21:36+00:00,67.7,26.05
2025-09-25 05:21:51+00:00,67.8,26.2
2025-09-25 05:22:08+00:00,68.0,26.22
2025-09-25 05:22:24+00:00,67.8,26.24
2025-09-25 05:22:39+00:00,68.0,26.36
2025-09-25 05:22:59+00:00,68.2,26.47
2025-09-25 05:23:15+00:00,68.2,26.47
2025-09-25 05:23:44+00:00,68.1,26.51
2025-09-25 05:24:20+00:00,67.4,26.43
2025-09-25 05:24:43+00:00,66.5,26.16
2025-09-25 05:24:59+00:00,65.3,25.98
2025-09-25 05:25:47+00:00,65.1,25.95
2025-09-25 05:26:07+00:00,66.5,25.74
2025-09-25 05:26:23+00:00,66.9,25.68
2025-09-25 05:26:38+00:00,66.5,25.65
2025-09-25 05:26:55+00:00,70.8,25.88
2025-09-25 05:27:10+00:00,70.7,25.91
2025-09-25 05:27:34+00:00,69.6,25.93
2025-09-25 05:27:50+00:00,69.5,26.03
2025-09-25 05:28:19+00:00,67.5,26.19
2025-09-25 05:28:34+00:00,67.4,26.19
2025-09-25 05:29:02+00:00,67.3,26.09
2025-09-25 05:29:28+00:00,67.6,26.06
2025-09-25 05:29:43+00:00,67.7,26.05
2025-09-25 05:30:08+00:00,67.8,26.16
2025-09-25 05:30:31+00:00,67.9,26.18
2025-09-25 05:31:00+00:00,67.8,26.29
2025-09-25 05:31:16+00:00,68.1,26.37
2025-09-25 05:31:33+00:00,68.2,26.47
2025-09-25 05:32:11+00:00,67.1,26.44
2025-09-25 05:32:27+00:00,67.2,26.31
2025-09-25 05:32:52+00:00,66.9,26.27
2025-09-25 05:33:22+00:00,66.5,26.09
2025-09-25 05:33:45+00:00,65.3,25.98
2025-09-25 05:34:08+00:00,65.4,25.86
2025-09-25 05:34:38+00:00,67.1,25.71
2025-09-25 05:34:53+00:00,66.9,25.71
2025-09-25 05:35:11+00:00,66.9,25.67
2025-09-25 05:35:30+00:00,66.7,25.64
2025-09-25 05:35:54+00:00,65.5,25.64
2025-09-25 05:36:20+00:00,70.9,25.91
2025-09-25 05:36:36+00:00,70.4,25.92
2025-09-25 05:36:59+00:00,69.6,25.93
2025-09-25 05:37:25+00:00,69.5,26.03
2025-09-25 05:38:03+00:00,67.4,26.19
2025-09-25 05:38:19+00:00,67.4,26.11
2025-09-25 05:38:36+00:00,67.6,26.09
2025-09-25 05:39:00+00:00,67.7,26.11
2025-09-25 05:39:15+00:00,67.8,26.07
2025-09-25 05:40:03+00:00,67.9,26.12
2025-09-25 05:40:19+00:00,67.8,26.24
2025-09-25 05:40:45+00:00,68.0,26.36
2025-09-25 05:41:27+00:00,68.3,26.47
2025-09-25 05:41:52+00:00,67.1,26.44
2025-09-25 05:42:07+00:00,68.1,26.51
2025-09-25 05:42:23+00:00,68.1,26.53
2025-09-25 05:42:51+00:00,66.5,26.16
2025-09-25 05:43:13+00:00,66.5,26.06
2025-09-25 05:43:28+00:00,65.3,25.98
2025-09-25 05:43:45+00:00,65.1,25.95
2025-09-25 05:44:01+00:00,65.4,25.86
2025-09-25 05:44:30+00:00,66.8,25.74
2025-09-25 05:44:51+00:00,66.9,25.67
2025-09-25 05:45:08+00:00,67.0,25.67
2025-09-25 05:45:29+00:00,65.5,25.64
2025-09-25 05:45:52+00:00,70.9,25.91
2025-09-25 05:46:10+00:00,70.7,25.88
2025-09-25 05:46:28+00:00,70.4,25.92
2025-09-25 05:46:45+00:00,69.6,25.99
2025-09-25 05:47:13+00:00,68.7,26.19
2025-09-25 05:47:49+00:00,67.5,26.19
2025-09-25 05:48:21+00:00,67.3,26.09
2025-09-25 05:48:37+00:00,67.4,26.11
2025-09-25 05:49:01+00:00,67.5,26.12
2025-09-25 05:49:20+00:00,67.6,26.06
2025-09-25 05:49:48+00:00,67.9,26.09
2025-09-25 05:50:09+00:00,67.8,26.2
2025-09-25 05:50:25+00:00,68.0,26.22
2025-09-25 05:50:40+00:00,67.8,26.24
2025-09-25 05:50:57+00:00,68.0,26.36
2025-09-25 05:51:12+00:00,68.2,26.4
2025-09-25 05:51:27+00:00,68.2,26.47
2025-09-25 05:51:43+00:00,68.2,26.47
2025-09-25 05:52:33+00:00,68.1,26.53
